,date,NO2,PM1,PM10,PM2.5,station_name,latitude,longitude
320,2024-04-28,18.12,,,10.51,Gymnasium 39,43.348459,76.84291
321,2024-04-29,19.91,,,10.66,Gymnasium 39,43.348459,76.84291
322,2024-04-30,21.28,,,7.36,Gymnasium 39,43.348459,76.84291
323,2024-05-01,15.92,,,2.88,Gymnasium 39,43.348459,76.84291
324,2024-05-02,21.52,,,6.9,Gymnasium 39,43.348459,76.84291
325,2024-05-03,21.97,,,12.88,Gymnasium 39,43.348459,76.84291
326,2024-05-04,16.09,,,7.74,Gymnasium 39,43.348459,76.84291
327,2024-05-05,16.36,,,5.26,Gymnasium 39,43.348459,76.84291
328,2024-05-06,16.2,,,7.88,Gymnasium 39,43.348459,76.84291
329,2024-05-07,18.47,,,12.56,Gymnasium 39,43.348459,76.84291
330,2024-05-08,19.76,,,14.58,Gymnasium 39,43.348459,76.84291
331,2024-05-09,20.36,,,11.94,Gymnasium 39,43.348459,76.84291
332,2024-05-10,12.68,,,3.91,Gymnasium 39,43.348459,76.84291
333,2024-05-11,15.57,,,10.39,Gymnasium 39,43.348459,76.84291
334,2024-05-12,13.83,,,7.95,Gymnasium 39,43.348459,76.84291
335,2024-05-13,16.14,,,8.48,Gymnasium 39,43.348459,76.84291
336,2024-05-14,20.45,,,14.43,Gymnasium 39,43.348459,76.84291
337,2024-05-15,16.22,,,10.21,Gymnasium 39,43.348459,76.84291
338,2024-05-16,12.75,,,7.88,Gymnasium 39,43.348459,76.84291
339,2024-05-17,15.49,,,13.56,Gymnasium 39,43.348459,76.84291
340,2024-05-18,17.97,,,10.52,Gymnasium 39,43.348459,76.84291
341,2024-05-19,13.68,,,3.92,Gymnasium 39,43.348459,76.84291
342,2024-05-20,16.19,,,8.22,Gymnasium 39,43.348459,76.84291
343,2024-05-21,15.69,,,12.87,Gymnasium 39,43.348459,76.84291
344,2024-05-22,15.31,,,13.05,Gymnasium 39,43.348459,76.84291
345,2024-05-23,17.54,,,7.71,Gymnasium 39,43.348459,76.84291
346,2024-05-24,15.98,,,8.21,Gymnasium 39,43.348459,76.84291
347,2024-05-25,17.01,,,5.74,Gymnasium 39,43.348459,76.84291
348,2024-05-26,18.27,,,1.51,Gymnasium 39,43.348459,76.84291
349,2024-05-27,20.18,,,8.31,Gymnasium 39,43.348459,76.84291
350,2024-05-28,16.66,,,6.31,Gymnasium 39,43.348459,76.84291
351,2024-05-29,16.19,,,7.13,Gymnasium 39,43.348459,76.84291
352,2024-05-30,17.55,,,9.31,Gymnasium 39,43.348459,76.84291
353,2024-05-31,17.44,,,8.43,Gymnasium 39,43.348459,76.84291
354,2024-06-01,19.09,,,10.33,Gymnasium 39,43.348459,76.84291
355,2024-06-02,16.61,,,8.63,Gymnasium 39,43.348459,76.84291
356,2024-06-03,17.41,,,8.21,Gymnasium 39,43.348459,76.84291
357,2024-06-04,17.17,,,8.4,Gymnasium 39,43.348459,76.84291
358,2024-06-05,19.44,,,11.1,Gymnasium 39,43.348459,76.84291
359,2024-06-06,,,,10.89,Gymnasium 39,43.348459,76.84291
360,2024-06-07,,,,10.19,Gymnasium 39,43.348459,76.84291
361,2024-06-08,,,,11.44,Gymnasium 39,43.348459,76.84291
362,2024-06-09,,,,15.83,Gymnasium 39,43.348459,76.84291
363,2024-06-10,,,,12.28,Gymnasium 39,43.348459,76.84291
364,2024-06-11,,,,9.02,Gymnasium 39,43.348459,76.84291
365,2024-06-12,,,,5.33,Gymnasium 39,43.348459,76.84291
366,2024-06-13,,,,6.97,Gymnasium 39,43.348459,76.84291
367,2024-06-14,,,,8.38,Gymnasium 39,43.348459,76.84291
368,2024-06-15,,,,12.57,Gymnasium 39,43.348459,76.84291
369,2024-06-16,,,,12.52,Gymnasium 39,43.348459,76.84291
370,2024-06-17,,,,12.01,Gymnasium 39,43.348459,76.84291
371,2024-06-18,,,,9.88,Gymnasium 39,43.348459,76.84291
372,2024-06-19,,,,10.1,Gymnasium 39,43.348459,76.84291
373,2024-06-20,,,,10.54,Gymnasium 39,43.348459,76.84291
374,2024-06-21,,,,11.76,Gymnasium 39,43.348459,76.84291
375,2024-06-22,,,,11.93,Gymnasium 39,43.348459,76.84291
376,2024-06-23,,,,11.84,Gymnasium 39,43.348459,76.84291
377,2024-06-24,,,,7.73,Gymnasium 39,43.348459,76.84291
378,2024-06-25,,,,10.05,Gymnasium 39,43.348459,76.84291
379,2024-06-26,,,,12.4,Gymnasium 39,43.348459,76.84291
380,2024-06-27,,,,11.35,Gymnasium 39,43.348459,76.84291
381,2024-06-28,,,,12.31,Gymnasium 39,43.348459,76.84291
382,2024-06-29,,,,13.27,Gymnasium 39,43.348459,76.84291
383,2024-06-30,,,,10.03,Gymnasium 39,43.348459,76.84291
384,2024-07-01,,,,8.86,Gymnasium 39,43.348459,76.84291
385,2024-07-02,,,,5.99,Gymnasium 39,43.348459,76.84291
386,2024-07-03,,,,11.35,Gymnasium 39,43.348459,76.84291
387,2024-07-04,,,,9.8,Gymnasium 39,43.348459,76.84291
388,2024-07-05,,,,5.85,Gymnasium 39,43.348459,76.84291
389,2024-07-06,,,,9.81,Gymnasium 39,43.348459,76.84291
390,2024-07-07,,,,9.82,Gymnasium 39,43.348459,76.84291
391,2024-07-08,,,,7.4,Gymnasium 39,43.348459,76.84291
392,2024-07-09,,,,4.36,Gymnasium 39,43.348459,76.84291
393,2024-07-10,,,,5.94,Gymnasium 39,43.348459,76.84291
394,2024-07-11,,,,8.74,Gymnasium 39,43.348459,76.84291
395,2024-07-12,,,,9.34,Gymnasium 39,43.348459,76.84291
396,2024-07-13,,,,9.53,Gymnasium 39,43.348459,76.84291
397,2024-07-14,,,,7.48,Gymnasium 39,43.348459,76.84291
398,2024-07-15,,,,9.49,Gymnasium 39,43.348459,76.84291
399,2024-07-16,,,,8.16,Gymnasium 39,43.348459,76.84291
400,2024-07-17,,,,9.78,Gymnasium 39,43.348459,76.84291
401,2024-07-18,,,,3.86,Gymnasium 39,43.348459,76.84291
402,2024-07-19,,,,8.52,Gymnasium 39,43.348459,76.84291
403,2024-07-20,,,,8.82,Gymnasium 39,43.348459,76.84291
404,2024-07-21,,,,10.27,Gymnasium 39,43.348459,76.84291
405,2024-07-22,,,,11.97,Gymnasium 39,43.348459,76.84291
406,2024-07-23,,,,10.48,Gymnasium 39,43.348459,76.84291
407,2024-07-24,,,,12.31,Gymnasium 39,43.348459,76.84291
408,2024-07-25,,,,11.08,Gymnasium 39,43.348459,76.84291
409,2024-07-26,,,,12.99,Gymnasium 39,43.348459,76.84291
410,2024-07-27,,,,11.75,Gymnasium 39,43.348459,76.84291
411,2024-07-28,,,,10.66,Gymnasium 39,43.348459,76.84291
412,2024-07-29,,,,10.35,Gymnasium 39,43.348459,76.84291
413,2024-07-30,,,,11.5,Gymnasium 39,43.348459,76.84291
414,2024-07-31,,,,11.49,Gymnasium 39,43.348459,76.84291
415,2024-08-01,,,,12.96,Gymnasium 39,43.348459,76.84291
416,2024-08-02,,,,11.98,Gymnasium 39,43.348459,76.84291
417,2024-08-03,,,,12.04,Gymnasium 39,43.348459,76.84291
418,2024-08-04,,,,12.47,Gymnasium 39,43.348459,76.84291
419,2024-08-05,,,,11.9,Gymnasium 39,43.348459,76.84291
420,2024-08-06,,,,9.44,Gymnasium 39,43.348459,76.84291
421,2024-08-07,,,,11.85,Gymnasium 39,43.348459,76.84291
422,2024-08-08,,,,15.51,Gymnasium 39,43.348459,76.84291
423,2024-08-09,,,,13.98,Gymnasium 39,43.348459,76.84291
424,2024-08-10,,,,8.69,Gymnasium 39,43.348459,76.84291
425,2024-08-11,,,,11.05,Gymnasium 39,43.348459,76.84291
426,2024-08-12,,,,11.07,Gymnasium 39,43.348459,76.84291
427,2024-08-13,,,,14.06,Gymnasium 39,43.348459,76.84291
428,2024-08-14,,,,12.79,Gymnasium 39,43.348459,76.84291
429,2024-08-15,,,,12.94,Gymnasium 39,43.348459,76.84291
430,2024-08-16,,,,10.3,Gymnasium 39,43.348459,76.84291
431,2024-08-17,,,,11.38,Gymnasium 39,43.348459,76.84291
432,2024-08-18,,,,6.06,Gymnasium 39,43.348459,76.84291
433,2024-08-19,,,,9.44,Gymnasium 39,43.348459,76.84291
434,2024-08-20,,,,15.83,Gymnasium 39,43.348459,76.84291
435,2024-08-21,,,,10.76,Gymnasium 39,43.348459,76.84291
436,2024-08-22,,,,11.43,Gymnasium 39,43.348459,76.84291
437,2024-08-23,,,,10.93,Gymnasium 39,43.348459,76.84291
438,2024-08-24,,,,11.99,Gymnasium 39,43.348459,76.84291
439,2024-08-25,,,,9.5,Gymnasium 39,43.348459,76.84291
440,2024-08-26,,,,10.0,Gymnasium 39,43.348459,76.84291
441,2024-08-27,,,,10.31,Gymnasium 39,43.348459,76.84291
442,2024-08-28,,,,7.9,Gymnasium 39,43.348459,76.84291
443,2024-08-29,,,,8.25,Gymnasium 39,43.348459,76.84291
444,2024-08-30,,,,15.41,Gymnasium 39,43.348459,76.84291
445,2024-08-31,,,,12.41,Gymnasium 39,43.348459,76.84291
446,2024-09-01,,,,10.25,Gymnasium 39,43.348459,76.84291
447,2024-09-02,,,,4.71,Gymnasium 39,43.348459,76.84291
448,2024-09-03,,,,8.36,Gymnasium 39,43.348459,76.84291
449,2024-09-04,,,,11.57,Gymnasium 39,43.348459,76.84291
450,2024-09-05,,,,11.0,Gymnasium 39,43.348459,76.84291
451,2024-09-06,,,,7.78,Gymnasium 39,43.348459,76.84291
452,2024-09-07,,,,20.98,Gymnasium 39,43.348459,76.84291
453,2024-09-08,,,,23.57,Gymnasium 39,43.348459,76.84291
454,2024-09-09,,,,6.74,Gymnasium 39,43.348459,76.84291
455,2024-09-10,,,,5.9,Gymnasium 39,43.348459,76.84291
456,2024-09-11,,,,9.78,Gymnasium 39,43.348459,76.84291
457,2024-09-12,,,,7.06,Gymnasium 39,43.348459,76.84291
458,2024-09-13,,,,6.4,Gymnasium 39,43.348459,76.84291
459,2024-09-14,,,,9.69,Gymnasium 39,43.348459,76.84291
460,2024-09-15,,,,16.48,Gymnasium 39,43.348459,76.84291
461,2024-09-16,,,,12.54,Gymnasium 39,43.348459,76.84291
462,2024-09-17,,,,4.49,Gymnasium 39,43.348459,76.84291
463,2024-09-18,,,,11.96,Gymnasium 39,43.348459,76.84291
464,2024-09-19,,,,14.91,Gymnasium 39,43.348459,76.84291
465,2024-09-20,,,,11.2,Gymnasium 39,43.348459,76.84291
466,2024-09-21,,,,16.72,Gymnasium 39,43.348459,76.84291
467,2024-09-22,,,,19.92,Gymnasium 39,43.348459,76.84291
468,2024-09-23,,,,15.75,Gymnasium 39,43.348459,76.84291
469,2024-09-24,,,,11.27,Gymnasium 39,43.348459,76.84291
470,2024-09-25,,,,9.32,Gymnasium 39,43.348459,76.84291
471,2024-09-26,,,,0.0,Gymnasium 39,43.348459,76.84291
472,2024-09-27,,,,12.06,Gymnasium 39,43.348459,76.84291
473,2024-09-28,,,,20.02,Gymnasium 39,43.348459,76.84291
474,2024-09-29,,,,19.32,Gymnasium 39,43.348459,76.84291
475,2024-09-30,,,,14.16,Gymnasium 39,43.348459,76.84291
476,2024-10-01,,,,14.49,Gymnasium 39,43.348459,76.84291
477,2024-10-02,,,,11.72,Gymnasium 39,43.348459,76.84291
478,2024-10-03,,,,12.65,Gymnasium 39,43.348459,76.84291
479,2024-10-04,,,,19.1,Gymnasium 39,43.348459,76.84291
480,2024-10-05,,,,16.29,Gymnasium 39,43.348459,76.84291
481,2024-10-06,,,,10.23,Gymnasium 39,43.348459,76.84291
482,2024-10-07,,,,11.74,Gymnasium 39,43.348459,76.84291
483,2024-10-08,,,,17.63,Gymnasium 39,43.348459,76.84291
484,2024-10-09,,,,19.34,Gymnasium 39,43.348459,76.84291
485,2024-10-10,,,,17.94,Gymnasium 39,43.348459,76.84291
486,2024-10-11,,,,5.73,Gymnasium 39,43.348459,76.84291
487,2024-10-12,,,,22.4,Gymnasium 39,43.348459,76.84291
488,2024-10-13,,,,22.92,Gymnasium 39,43.348459,76.84291
489,2024-10-14,,,,10.19,Gymnasium 39,43.348459,76.84291
490,2024-10-15,,,,12.76,Gymnasium 39,43.348459,76.84291
491,2024-10-16,,,,3.14,Gymnasium 39,43.348459,76.84291
492,2024-10-17,,,,17.1,Gymnasium 39,43.348459,76.84291
493,2024-10-18,,,,22.21,Gymnasium 39,43.348459,76.84291
494,2024-10-19,,,,21.21,Gymnasium 39,43.348459,76.84291
495,2024-10-20,,,,28.93,Gymnasium 39,43.348459,76.84291
496,2024-10-21,,,,37.38,Gymnasium 39,43.348459,76.84291
497,2024-10-22,,,,20.83,Gymnasium 39,43.348459,76.84291
498,2024-10-23,,,,17.82,Gymnasium 39,43.348459,76.84291
499,2024-10-24,,,,15.44,Gymnasium 39,43.348459,76.84291
500,2024-10-25,,,,24.8,Gymnasium 39,43.348459,76.84291
501,2024-10-26,,,,13.03,Gymnasium 39,43.348459,76.84291
502,2024-10-27,,,,24.33,Gymnasium 39,43.348459,76.84291
503,2024-10-28,,,,7.49,Gymnasium 39,43.348459,76.84291
504,2024-10-29,,,,12.54,Gymnasium 39,43.348459,76.84291
505,2024-10-30,,,,22.73,Gymnasium 39,43.348459,76.84291
506,2024-10-31,,,,23.49,Gymnasium 39,43.348459,76.84291
507,2024-11-01,,,,31.0,Gymnasium 39,43.348459,76.84291
508,2024-11-02,,,,48.73,Gymnasium 39,43.348459,76.84291
509,2024-11-03,,,,41.81,Gymnasium 39,43.348459,76.84291
510,2024-11-04,,,,37.57,Gymnasium 39,43.348459,76.84291
511,2024-11-05,,,,27.87,Gymnasium 39,43.348459,76.84291
512,2024-11-06,,,,17.95,Gymnasium 39,43.348459,76.84291
513,2024-11-07,,,,3.45,Gymnasium 39,43.348459,76.84291
514,2024-11-08,,,,6.9,Gymnasium 39,43.348459,76.84291
515,2024-11-09,,,,22.7,Gymnasium 39,43.348459,76.84291
516,2024-11-10,,,,36.53,Gymnasium 39,43.348459,76.84291
517,2024-11-11,,,,25.44,Gymnasium 39,43.348459,76.84291
518,2024-11-12,,,,19.62,Gymnasium 39,43.348459,76.84291
519,2024-11-13,,,,7.67,Gymnasium 39,43.348459,76.84291
520,2024-11-14,,,,12.43,Gymnasium 39,43.348459,76.84291
521,2024-11-15,,,,22.61,Gymnasium 39,43.348459,76.84291
522,2024-11-16,,,,29.91,Gymnasium 39,43.348459,76.84291
523,2024-11-17,,,,36.38,Gymnasium 39,43.348459,76.84291
524,2024-11-18,,,,36.14,Gymnasium 39,43.348459,76.84291
525,2024-11-19,,,,32.9,Gymnasium 39,43.348459,76.84291
526,2024-11-20,,,,19.17,Gymnasium 39,43.348459,76.84291
527,2024-11-21,,,,16.82,Gymnasium 39,43.348459,76.84291
528,2024-11-22,,,,5.15,Gymnasium 39,43.348459,76.84291
529,2024-11-23,,,,23.34,Gymnasium 39,43.348459,76.84291
530,2024-11-24,,,,22.04,Gymnasium 39,43.348459,76.84291
531,2024-11-25,,,,22.58,Gymnasium 39,43.348459,76.84291
532,2024-11-26,,,,35.69,Gymnasium 39,43.348459,76.84291
533,2024-11-27,,,,33.11,Gymnasium 39,43.348459,76.84291
534,2024-11-28,,,,33.46,Gymnasium 39,43.348459,76.84291
535,2024-11-29,,,,24.62,Gymnasium 39,43.348459,76.84291
536,2024-11-30,,,,15.91,Gymnasium 39,43.348459,76.84291
537,2024-12-01,,,,11.38,Gymnasium 39,43.348459,76.84291
538,2024-12-02,,,,20.75,Gymnasium 39,43.348459,76.84291
539,2024-12-03,,,,16.47,Gymnasium 39,43.348459,76.84291
540,2024-12-04,,,,19.48,Gymnasium 39,43.348459,76.84291
541,2024-12-05,,,,24.28,Gymnasium 39,43.348459,76.84291
542,2024-12-06,,,,16.91,Gymnasium 39,43.348459,76.84291
543,2024-12-07,,,,20.07,Gymnasium 39,43.348459,76.84291
544,2024-12-08,,,,0.0,Gymnasium 39,43.348459,76.84291
545,2024-12-09,,,,5.27,Gymnasium 39,43.348459,76.84291
546,2024-12-10,,,,2.52,Gymnasium 39,43.348459,76.84291
547,2024-12-11,,,,15.14,Gymnasium 39,43.348459,76.84291
548,2024-12-12,,,,22.98,Gymnasium 39,43.348459,76.84291
549,2024-12-13,,,,31.8,Gymnasium 39,43.348459,76.84291
550,2024-12-14,,,,23.46,Gymnasium 39,43.348459,76.84291
551,2024-12-15,,,,2.17,Gymnasium 39,43.348459,76.84291
552,2024-12-16,,,,6.41,Gymnasium 39,43.348459,76.84291
553,2024-12-17,,,,4.74,Gymnasium 39,43.348459,76.84291
554,2024-12-18,,,,40.61,Gymnasium 39,43.348459,76.84291
555,2024-12-19,,,,35.4,Gymnasium 39,43.348459,76.84291
556,2024-12-20,,,,2.66,Gymnasium 39,43.348459,76.84291
557,2024-12-21,,,,27.52,Gymnasium 39,43.348459,76.84291
558,2024-12-22,,,,15.56,Gymnasium 39,43.348459,76.84291
559,2024-12-23,,,,22.97,Gymnasium 39,43.348459,76.84291
560,2024-12-24,,,,28.44,Gymnasium 39,43.348459,76.84291
561,2024-12-25,,,,41.68,Gymnasium 39,43.348459,76.84291
562,2024-12-26,,,,32.17,Gymnasium 39,43.348459,76.84291
563,2024-12-27,,,,41.43,Gymnasium 39,43.348459,76.84291
564,2024-12-28,,,,43.44,Gymnasium 39,43.348459,76.84291
565,2024-12-29,,,,32.36,Gymnasium 39,43.348459,76.84291
566,2024-12-30,,,,52.04,Gymnasium 39,43.348459,76.84291
567,2024-12-31,,,,44.44,Gymnasium 39,43.348459,76.84291
568,2025-01-01,,,,18.94,Gymnasium 39,43.348459,76.84291
569,2025-01-02,,,,34.89,Gymnasium 39,43.348459,76.84291
570,2025-01-03,,,,38.85,Gymnasium 39,43.348459,76.84291
571,2025-01-04,,,,22.89,Gymnasium 39,43.348459,76.84291
572,2025-01-05,,,,18.05,Gymnasium 39,43.348459,76.84291
573,2025-01-06,,,,35.24,Gymnasium 39,43.348459,76.84291
574,2025-01-07,,,,24.41,Gymnasium 39,43.348459,76.84291
575,2025-01-08,,,,14.94,Gymnasium 39,43.348459,76.84291
576,2025-01-09,,,,11.38,Gymnasium 39,43.348459,76.84291
577,2025-01-10,,,,17.96,Gymnasium 39,43.348459,76.84291
578,2025-01-11,,,,30.82,Gymnasium 39,43.348459,76.84291
579,2025-01-12,,,,40.03,Gymnasium 39,43.348459,76.84291
580,2025-01-13,,,,42.29,Gymnasium 39,43.348459,76.84291
581,2025-01-14,,,,73.98,Gymnasium 39,43.348459,76.84291
582,2025-01-15,,,,96.57,Gymnasium 39,43.348459,76.84291
583,2025-01-16,,,,48.63,Gymnasium 39,43.348459,76.84291
584,2025-01-17,,,,41.51,Gymnasium 39,43.348459,76.84291
585,2025-01-18,,,,32.68,Gymnasium 39,43.348459,76.84291
586,2025-01-19,,,,27.01,Gymnasium 39,43.348459,76.84291
587,2025-01-20,,,,30.15,Gymnasium 39,43.348459,76.84291
588,2025-01-21,,,,41.5,Gymnasium 39,43.348459,76.84291
589,2025-01-22,,,,0.0,Gymnasium 39,43.348459,76.84291
590,2025-01-23,,,,0.0,Gymnasium 39,43.348459,76.84291
591,2025-01-24,,,,0.06,Gymnasium 39,43.348459,76.84291
592,2025-01-25,,,,9.68,Gymnasium 39,43.348459,76.84291
593,2025-01-26,,,,25.61,Gymnasium 39,43.348459,76.84291
594,2025-01-27,,,,85.55,Gymnasium 39,43.348459,76.84291
595,2025-01-28,,,,36.89,Gymnasium 39,43.348459,76.84291
596,2025-01-29,,,,21.21,Gymnasium 39,43.348459,76.84291
597,2025-01-30,,,,8.16,Gymnasium 39,43.348459,76.84291
598,2025-01-31,,,,4.13,Gymnasium 39,43.348459,76.84291
599,2025-02-01,,,,15.87,Gymnasium 39,43.348459,76.84291
600,2025-02-02,,,,21.81,Gymnasium 39,43.348459,76.84291
601,2025-02-03,,,,27.55,Gymnasium 39,43.348459,76.84291
602,2025-02-04,,,,19.51,Gymnasium 39,43.348459,76.84291
603,2025-02-05,,,,26.4,Gymnasium 39,43.348459,76.84291
604,2025-02-06,,,,44.5,Gymnasium 39,43.348459,76.84291
605,2025-02-07,,,,42.79,Gymnasium 39,43.348459,76.84291
606,2025-02-08,,,,40.83,Gymnasium 39,43.348459,76.84291
607,2025-02-09,,,,40.61,Gymnasium 39,43.348459,76.84291
608,2025-02-10,,,,12.51,Gymnasium 39,43.348459,76.84291
609,2025-02-11,,,,29.5,Gymnasium 39,43.348459,76.84291
610,2025-02-12,,,,28.98,Gymnasium 39,43.348459,76.84291
611,2025-02-13,,,,29.63,Gymnasium 39,43.348459,76.84291
612,2025-02-14,,,,23.63,Gymnasium 39,43.348459,76.84291
613,2025-02-15,,,,20.16,Gymnasium 39,43.348459,76.84291
614,2025-02-16,,,,30.94,Gymnasium 39,43.348459,76.84291
615,2025-02-17,,,,34.86,Gymnasium 39,43.348459,76.84291
616,2025-02-18,,,,29.45,Gymnasium 39,43.348459,76.84291
617,2025-02-19,,,,31.59,Gymnasium 39,43.348459,76.84291
618,2025-02-20,,,,58.09,Gymnasium 39,43.348459,76.84291
619,2025-02-21,,,,51.21,Gymnasium 39,43.348459,76.84291
620,2025-02-22,,,,49.8,Gymnasium 39,43.348459,76.84291
621,2025-02-23,,,,46.76,Gymnasium 39,43.348459,76.84291
622,2025-02-24,,,,32.94,Gymnasium 39,43.348459,76.84291
623,2025-02-25,,,,22.55,Gymnasium 39,43.348459,76.84291
624,2025-02-26,,,,5.98,Gymnasium 39,43.348459,76.84291
625,2025-02-27,,,,11.73,Gymnasium 39,43.348459,76.84291
626,2025-02-28,,,,21.97,Gymnasium 39,43.348459,76.84291
627,2025-03-01,,,,32.4,Gymnasium 39,43.348459,76.84291
628,2025-03-02,,,,25.86,Gymnasium 39,43.348459,76.84291
629,2025-03-03,,,,0.63,Gymnasium 39,43.348459,76.84291
630,2025-03-04,,,,17.02,Gymnasium 39,43.348459,76.84291
631,2025-03-05,,,,25.49,Gymnasium 39,43.348459,76.84291
632,2025-03-06,,,,32.72,Gymnasium 39,43.348459,76.84291
633,2025-03-07,,,,7.66,Gymnasium 39,43.348459,76.84291
634,2025-03-08,,,,12.75,Gymnasium 39,43.348459,76.84291
635,2025-03-09,,,,10.4,Gymnasium 39,43.348459,76.84291
636,2025-03-10,,,,17.45,Gymnasium 39,43.348459,76.84291
637,2025-03-11,,,,18.68,Gymnasium 39,43.348459,76.84291
638,2025-03-12,,,,4.22,Gymnasium 39,43.348459,76.84291
639,2025-03-13,,,,21.54,Gymnasium 39,43.348459,76.84291
640,2025-03-14,,,,28.57,Gymnasium 39,43.348459,76.84291
641,2025-03-15,,,,30.14,Gymnasium 39,43.348459,76.84291
642,2025-03-16,,,,26.28,Gymnasium 39,43.348459,76.84291
643,2025-03-17,,,,29.79,Gymnasium 39,43.348459,76.84291
644,2025-03-18,,,,30.1,Gymnasium 39,43.348459,76.84291
645,2025-03-19,,,,32.99,Gymnasium 39,43.348459,76.84291
646,2025-03-20,,,,30.29,Gymnasium 39,43.348459,76.84291
647,2025-03-21,,,,29.34,Gymnasium 39,43.348459,76.84291
648,2025-03-22,,,,31.69,Gymnasium 39,43.348459,76.84291
649,2025-03-23,,,,19.8,Gymnasium 39,43.348459,76.84291
650,2025-03-24,,,,3.84,Gymnasium 39,43.348459,76.84291
651,2025-03-25,,,,1.69,Gymnasium 39,43.348459,76.84291
652,2025-03-26,,,,6.24,Gymnasium 39,43.348459,76.84291
653,2025-03-27,,,,1.62,Gymnasium 39,43.348459,76.84291
654,2025-03-28,,,,7.63,Gymnasium 39,43.348459,76.84291
655,2025-03-29,,,,21.82,Gymnasium 39,43.348459,76.84291
656,2025-03-30,,,,26.49,Gymnasium 39,43.348459,76.84291
657,2025-03-31,,,,25.46,Gymnasium 39,43.348459,76.84291
658,2025-04-01,,,,16.41,Gymnasium 39,43.348459,76.84291
659,2025-04-02,,,,17.64,Gymnasium 39,43.348459,76.84291
660,2025-04-03,,,,26.39,Gymnasium 39,43.348459,76.84291
661,2025-04-04,,,,28.39,Gymnasium 39,43.348459,76.84291
662,2025-04-05,,,,4.55,Gymnasium 39,43.348459,76.84291
663,2025-04-06,,,,16.73,Gymnasium 39,43.348459,76.84291
664,2025-04-07,,,,6.54,Gymnasium 39,43.348459,76.84291
665,2025-04-08,,,,10.51,Gymnasium 39,43.348459,76.84291
666,2025-04-09,,,,7.55,Gymnasium 39,43.348459,76.84291
667,2025-04-10,,,,12.43,Gymnasium 39,43.348459,76.84291
668,2025-04-11,,,,17.27,Gymnasium 39,43.348459,76.84291
669,2025-04-12,,,,17.63,Gymnasium 39,43.348459,76.84291
670,2025-04-13,,,,18.13,Gymnasium 39,43.348459,76.84291
671,2025-04-14,,,,9.39,Gymnasium 39,43.348459,76.84291
672,2025-04-15,,,,6.98,Gymnasium 39,43.348459,76.84291
673,2023-05-15,17.27,12.85,10.45,10.68,School 177,43.357966,76.921398
674,2023-05-16,16.69,11.89,12.11,14.06,School 177,43.357966,76.921398
675,2023-05-17,17.6,11.25,13.07,14.67,School 177,43.357966,76.921398
676,2023-05-18,20.86,14.03,10.28,10.46,School 177,43.357966,76.921398
677,2023-05-19,17.73,22.65,16.02,12.62,School 177,43.357966,76.921398
678,2023-05-20,18.26,10.19,9.43,10.19,School 177,43.357966,76.921398
679,2023-05-21,17.23,12.84,9.86,9.91,School 177,43.357966,76.921398
680,2023-05-22,16.48,13.98,11.48,10.41,School 177,43.357966,76.921398
681,2023-05-23,20.54,17.88,14.5,14.1,School 177,43.357966,76.921398
682,2023-05-24,18.35,23.22,16.52,17.63,School 177,43.357966,76.921398
683,2023-05-25,16.77,18.48,15.49,17.01,School 177,43.357966,76.921398
684,2023-05-26,16.8,11.32,11.13,12.86,School 177,43.357966,76.921398
685,2023-05-27,15.95,10.15,11.4,13.52,School 177,43.357966,76.921398
686,2023-05-28,18.5,10.34,11.45,13.03,School 177,43.357966,76.921398
687,2023-05-29,15.57,8.9,11.35,12.74,School 177,43.357966,76.921398
688,2023-05-30,15.12,10.69,11.24,13.11,School 177,43.357966,76.921398
689,2023-05-31,16.04,11.43,12.9,15.32,School 177,43.357966,76.921398
690,2023-06-01,15.06,8.43,9.84,12.02,School 177,43.357966,76.921398
691,2023-06-02,15.69,8.75,10.13,12.1,School 177,43.357966,76.921398
692,2023-06-03,23.1,15.85,14.74,15.8,School 177,43.357966,76.921398
693,2023-06-04,23.72,17.1,16.0,17.19,School 177,43.357966,76.921398
694,2023-06-05,20.69,11.27,13.25,15.04,School 177,43.357966,76.921398
695,2023-06-06,22.42,11.23,13.61,15.92,School 177,43.357966,76.921398
696,2023-06-07,24.53,12.62,14.46,16.29,School 177,43.357966,76.921398
697,2023-06-08,28.14,17.1,18.34,19.34,School 177,43.357966,76.921398
698,2023-06-09,23.17,10.62,11.73,14.18,School 177,43.357966,76.921398
699,2023-06-10,23.21,9.32,10.91,12.76,School 177,43.357966,76.921398
700,2023-06-11,19.05,11.04,11.44,11.16,School 177,43.357966,76.921398
701,2023-06-12,15.95,13.36,13.02,15.34,School 177,43.357966,76.921398
702,2023-06-13,20.89,23.36,24.74,23.38,School 177,43.357966,76.921398
703,2023-06-14,18.16,14.64,14.95,16.71,School 177,43.357966,76.921398
704,2023-06-15,15.3,9.25,10.83,13.51,School 177,43.357966,76.921398
705,2023-06-16,12.99,7.82,11.42,15.88,School 177,43.357966,76.921398
706,2023-06-17,19.41,11.87,13.5,17.02,School 177,43.357966,76.921398
707,2023-06-18,24.15,15.56,17.73,20.04,School 177,43.357966,76.921398
708,2023-06-19,24.08,9.27,11.99,15.72,School 177,43.357966,76.921398
709,2023-06-20,25.15,10.32,11.07,12.6,School 177,43.357966,76.921398
710,2023-06-21,22.73,24.29,21.07,16.82,School 177,43.357966,76.921398
